Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalFinishedSF,HighQualFinishedSF,TotalBaths,OverallQual * TotalBaths,OverallQual * TotalSF,TotalBaths * TotalSF,OverallQual + OverallCond,BsmtQual + BsmtCond,GarageQual + GarageCond,ExterQual + ExterCond,Heating + HeatingQC,SaleType + SaleCondition,Neighborhood + Condition1 + Condition2,Neighborhood + BldgType
623,20,RL,71.0,7064,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560,Unf,0,420,980,GasA,TA,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1986.0,Unf,2,484,TA,TA,Y,192,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,135000,1960,1540,1960,1.0,5.0,9800,1960.0,5+6,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,Sawyer+Norm+Norm,Sawyer+1Fam
624,160,FV,73.5,2117,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,420,Unf,0,336,756,GasA,Ex,Y,SBrkr,756,756,0,1512,0,0,2,1,2,1,Gd,4,Typ,1,TA,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,None,None,None,0,6,2007,WD,Normal,168500,2268,1932,2268,2.5,15.0,13608,5670.0,6+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,Somerst+Norm+Norm,Somerst+TwnhsE
625,60,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,288.0,TA,TA,CBlock,TA,TA,No,Rec,247,Unf,0,485,732,GasA,Gd,Y,SBrkr,1012,778,0,1790,1,0,1,2,4,1,TA,8,Min2,1,TA,Attchd,1972.0,RFn,2,484,TA,TA,Y,148,0,0,0,147,0,None,None,None,0,11,2006,WD,Normal,165150,2522,2037,2522,3.0,18.0,15132,7566.0,6+5,TA+TA,TA+TA,TA+TA,GasA+Gd,WD+Normal,NWAmes+Norm+Norm,NWAmes+1Fam
626,20,RL,87.0,10000,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1116,1116,GasA,TA,Y,SBrkr,1116,0,0,1116,0,0,1,1,3,1,TA,5,Typ,0,None,Attchd,1962.0,Unf,2,440,TA,TA,Y,0,0,0,0,385,0,None,None,None,0,2,2010,WD,Normal,160000,2232,1116,2232,1.5,9.0,13392,3348.0,6+6,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
627,20,RL,73.0,12342,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,978,978,GasA,TA,Y,SBrkr,1422,0,0,1422,0,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1960.0,RFn,1,286,TA,TA,Y,0,0,36,0,0,0,None,GdWo,Shed,600,8,2007,WD,Normal,139900,2400,1422,2400,1.0,5.0,12000,2400.0,5+5,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
628,80,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,674,LwQ,132,350,1156,GasA,Ex,Y,SBrkr,1520,0,0,1520,1,0,1,0,3,1,TA,7,Typ,2,Gd,Basment,1955.0,RFn,1,364,TA,TA,Y,0,0,189,0,0,0,None,None,None,0,3,2010,WD,Normal,153000,2676,2326,2676,2.0,12.0,16056,5352.0,6+6,TA+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
629,60,RL,70.0,11606,Pave,None,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,192.0,TA,TA,PConc,Gd,TA,Av,Rec,650,Unf,0,390,1040,GasA,TA,Y,SBrkr,1040,1040,0,2080,0,1,1,2,5,1,Fa,9,Typ,2,TA,Attchd,1969.0,Unf,2,504,TA,TA,Y,335,0,0,0,0,0,None,None,None,0,9,2007,WD,Family,135000,3120,2730,3120,2.5,12.5,15600,7800.0,5+5,Gd+TA,TA+TA,TA+TA,GasA+TA,WD+Family,NAmes+Norm+Norm,NAmes+1Fam
630,80,RL,82.0,9020,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,CBlock,TA,TA,Gd,GLQ,624,Rec,336,288,1248,GasA,TA,Y,SBrkr,1350,0,0,1350,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,1964.0,RFn,2,520,TA,TA,Y,176,0,0,0,0,0,None,GdPrv,None,0,6,2008,WD,Normal,168500,2598,2310,2598,2.5,15.0,15588,6495.0,6+5,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+Feedr+Norm,NAmes+1Fam
631,70,RM,50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,636,636,GasA,TA,Y,FuseA,1089,661,0,1750,0,0,1,0,3,1,Ex,8,Typ,0,None,Detchd,1937.0,Unf,1,240,Fa,Po,N,0,0,293,0,0,0,None,MnPrv,None,0,6,2006,WD,Abnorml,124000,2386,1750,2386,1.0,5.0,11930,2386.0,5+6,Fa+Fa,Fa+Po,TA+TA,GasA+TA,WD+Abnorml,OldTown+Artery+Norm,OldTown+1Fam
632,120,RL,34.0,4590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,GasA,Ex,Y,SBrkr,1554,0,0,1554,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,627,TA,TA,Y,156,73,0,0,0,0,None,None,None,0,8,2007,WD,Normal,209500,3108,1578,3108,2.0,16.0,24864,6216.0,8+5,Gd+Gd,TA+TA,Gd+TA,GasA+Ex,WD+Normal,NridgHt+Norm+Norm,NridgHt+Twnhs
633,20,RL,85.0,11900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,TA,Gd,CBlock,TA,TA,No,ALQ,822,Unf,0,564,1386,GasA,TA,Y,SBrkr,1411,0,0,1411,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Fin,2,544,TA,TA,Y,192,0,0,0,0,0,None,None,None,0,4,2009,WD,Family,82500,2797,2233,2797,2.0,14.0,19579,5594.0,7+5,TA+TA,TA+TA,TA+Gd,GasA+TA,WD+Family,NWAmes+Norm+Norm,NWAmes+1Fam
634,20,RL,80.0,9250,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,480,LwQ,468,108,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,0,1,1,0,3,1,TA,6,Typ,0,None,Attchd,1954.0,Unf,1,260,TA,TA,Y,390,0,0,0,0,0,None,None,None,0,7,2007,WD,Normal,139400,2112,2004,2112,1.5,7.5,10560,3168.0,5+7,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
635,90,RL,64.0,6979,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,1056,Unf,0,0,1056,GasA,Gd,Y,SBrkr,1056,0,0,1056,2,0,0,0,0,2,TA,4,Typ,0,None,Detchd,1980.0,Unf,2,576,TA,TA,Y,264,56,0,0,0,0,None,GdPrv,Shed,600,6,2010,WD,Normal,144000,2112,2112,2112,2.0,12.0,12672,4224.0,6+5,TA+TA,TA+TA,TA+TA,GasA+Gd,WD+Normal,OldTown+Norm+Norm,OldTown+Duplex
636,190,RH,60.0,10896,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,256,Unf,0,1184,1440,GasA,Ex,Y,FuseA,1440,1440,515,3395,0,0,2,0,8,2,Fa,14,Typ,0,None,None,0.0,None,0,0,None,None,N,0,110,0,0,0,0,None,None,None,0,3,2007,WD,Abnorml,200000,4835,3651,4320,2.0,12.0,29010,9670.0,6+7,TA+Fa,None+None,Fa+TA,GasA+Ex,WD+Abnorml,SWISU+Feedr+Norm,SWISU+2fmCon
637,30,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,264,264,Grav,Fa,N,FuseA,800,0,0,800,0,0,1,0,1,1,Fa,4,Maj1,1,Po,None,0.0,None,0,0,None,None,N,0,0,0,0,0,0,None,None,None,0,1,2009,ConLw,Normal,60000,1064,800,1064,1.0,2.0,2128,1064.0,2+3,TA+Fa,None+None,Fa+Fa,Grav+Fa,ConLw+Normal,BrkSide+Norm+Norm,BrkSide+1Fam
638,190,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,811,811,GasA,TA,Y,FuseA,811,576,0,1387,0,0,2,0,3,2,Gd,7,Typ,0,None,BuiltIn,1954.0,Unf,1,256,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2009,WD,Normal,93000,2198,1387,2198,2.0,10.0,10990,4396.0,5+4,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,OldTown+Norm+Norm,OldTown+2fmCon
639,30,RL,67.0,8777,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,796,796,GasA,Gd,Y,FuseA,796,0,0,796,0,0,1,0,2,1,TA,4,Typ,0,None,None,0.0,None,0,0,None,None,P,328,0,164,0,0,0,None,MnPrv,None,0,5,2008,WD,Normal,85000,1592,796,1592,1.0,5.0,7960,1592.0,5+7,Fa+TA,None+None,TA+TA,GasA+Gd,WD+Normal,Edwards+Feedr+Norm,Edwards+1Fam
640,120,RL,53.0,3982,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154,Unf,0,366,1520,GasA,Ex,Y,SBrkr,1567,0,0,1567,1,0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3,648,TA,TA,Y,312,0,0,0,0,0,None,None,None,0,10,2006,New,Partial,264561,3087,2721,3087,3.0,24.0,24696,9261.0,8+5,Gd+Gd,TA+TA,Gd+TA,GasA+Ex,New+Partial,Blmngtn+Norm+Norm,Blmngtn+TwnhsE
641,120,RL,62.0,12677,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218,Unf,0,300,1518,GasA,Ex,Y,SBrkr,1518,0,0,1518,0,0,1,1,1,1,Ex,6,Typ,1,Gd,Attchd,2003.0,RFn,2,588,TA,TA,Y,185,140,0,0,0,0,None,None,None,0,4,2008,WD,Normal,274000,3036,2736,3036,1.5,12.0,24288,4554.0,8+5,Ex+TA,TA+TA,Ex+TA,GasA+Ex,WD+Normal,NridgHt+Norm+Norm,NridgHt+TwnhsE
642,60,FV,73.5,7050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738,Unf,0,319,1057,GasA,Ex,Y,SBrkr,1057,872,0,1929,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2,650,TA,TA,Y,0,235,0,0,0,0,None,None,None,0,5,2007,WD,Normal,226000,2986,2667,2986,3.5,24.5,20902,10451.0,7+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,Somerst+Norm+Norm,Somerst+1Fam
643,80,RL,75.0,13860,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410,Unf,0,542,1952,GasA,Gd,Y,SBrkr,2000,704,0,2704,1,0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,1972.0,Fin,2,538,TA,TA,Y,269,111,0,0,0,0,None,MnPrv,None,0,7,2009,WD,Normal,345000,4656,4114,4656,3.5,28.0,37248,16296.0,8+7,Gd+TA,TA+TA,Gd+TA,GasA+Gd,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
644,60,RL,80.0,10793,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263.0,TA,TA,CBlock,TA,TA,No,Rec,493,BLQ,287,0,780,GasA,Ex,Y,SBrkr,780,840,0,1620,0,0,2,1,4,1,TA,7,Min1,0,None,Attchd,1969.0,Fin,2,462,TA,TA,Y,208,0,0,0,0,0,None,GdWo,None,0,4,2007,WD,Normal,152000,2400,2400,2400,2.5,12.5,12000,6000.0,5+5,TA+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,NWAmes+RRAn+Norm,NWAmes+1Fam
645,20,FV,85.0,9187,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121,Unf,0,645,1766,GasA,Ex,Y,SBrkr,1766,0,0,1766,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2009.0,Fin,3,478,TA,TA,Y,195,130,0,0,0,0,None,None,None,0,10,2009,New,Partial,370878,3532,2887,3532,3.5,31.5,31788,12362.0,9+5,Ex+TA,TA+TA,Ex+TA,GasA+Ex,New+Partial,Somerst+Norm+Norm,Somerst+1Fam
646,20,RL,73.0,10530,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282,LwQ,35,664,981,GasA,TA,Y,SBrkr,981,0,0,981,1,0,1,1,3,1,TA,5,Typ,0,None,Detchd,1979.0,Unf,2,576,TA,TA,Y,0,312,40,0,0,0,None,None,None,0,3,2007,WD,Normal,143250,1962,1298,1962,2.5,15.0,11772,4905.0,6+5,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
647,20,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,1048,0,0,1048,0,0,1,0,3,1,TA,7,Min1,0,None,Detchd,1950.0,Unf,2,420,TA,TA,Y,0,27,0,0,0,0,None,None,None,0,7,2008,WD,Normal,98300,1048,1048,1048,1.0,5.0,5240,1048.0,5+5,None+None,TA+TA,TA+TA,GasA+Gd,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
648,20,RL,85.0,10452,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500,Unf,0,594,1094,GasA,Ex,Y,SBrkr,1094,0,0,1094,0,0,1,0,3,1,TA,5,Typ,2,Gd,Attchd,1953.0,RFn,2,495,TA,TA,Y,0,0,0,0,287,0,None,None,None,0,6,2008,WD,Normal,155000,2188,1594,2188,1.0,6.0,13128,2188.0,6+5,TA+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,Edwards+Norm+Norm,Edwards+1Fam
649,60,RL,70.0,7700,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,TA,Y,SBrkr,1051,788,0,1839,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2,442,TA,TA,Y,0,124,216,0,0,0,None,None,None,0,6,2010,WD,Normal,155000,2595,1839,2595,1.5,9.0,15570,3892.5,6+5,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Normal,NAmes+PosN+Norm,NAmes+1Fam
650,180,RM,21.0,1936,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131,GLQ,499,0,630,GasA,Gd,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,None,None,0.0,None,0,0,None,None,Y,0,0,0,0,0,0,None,MnPrv,None,0,12,2007,WD,Normal,84500,1260,1260,1260,2.0,8.0,5040,2520.0,4+6,Gd+TA,None+None,TA+TA,GasA+Gd,WD+Normal,MeadowV+Norm+Norm,MeadowV+Twnhs
651,60,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,813,813,GasA,Ex,Y,SBrkr,822,843,0,1665,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2007.0,RFn,2,562,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2008,WD,Normal,205950,2478,1665,2478,2.5,17.5,17346,6195.0,7+6,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,Somerst+Norm+Norm,Somerst+1Fam
652,70,RL,60.0,9084,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,755,755,GasA,TA,Y,SBrkr,755,755,0,1510,1,0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,296,Fa,Po,P,120,0,0,0,0,0,None,MnPrv,None,0,10,2009,WD,Normal,108000,2265,1510,2265,2.0,8.0,9060,4530.0,4+5,TA+TA,Fa+Po,TA+TA,GasA+TA,WD+Normal,Edwards+Artery+Norm,Edwards+1Fam
653,60,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,880,880,GasA,Ex,Y,SBrkr,909,807,0,1716,0,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1996.0,RFn,2,512,TA,TA,Y,0,120,0,0,0,0,None,None,None,0,7,2009,WD,Normal,191000,2596,1716,2596,2.5,17.5,18172,6490.0,7+5,Gd+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,CollgCr+Norm+Norm,CollgCr+1Fam
654,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,756,GasA,Ex,Y,SBrkr,756,713,0,1469,0,0,1,0,3,1,TA,7,Typ,0,None,Detchd,1906.0,Unf,1,216,TA,TA,Y,57,0,239,0,0,0,None,MnPrv,None,0,6,2008,WD,Normal,135000,2225,1469,2225,1.0,6.0,13350,2225.0,6+7,TA+TA,TA+TA,TA+TA,GasA+Ex,WD+Normal,IDOTRR+Norm+Norm,IDOTRR+1Fam
655,20,RL,91.0,10437,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696,Unf,0,413,2109,GasA,Ex,Y,SBrkr,2113,0,0,2113,1,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3,839,TA,TA,Y,236,46,0,0,0,0,None,None,None,0,8,2008,WD,Normal,350000,4222,3809,4222,3.5,28.0,33776,14777.0,8+6,Gd+TA,TA+TA,Gd+Gd,GasA+Ex,WD+Normal,NoRidge+Norm+Norm,NoRidge+1Fam
656,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,525,525,GasA,TA,Y,SBrkr,525,567,0,1092,0,0,1,1,3,1,TA,6,Typ,0,None,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2010,WD,Family,88000,1617,1092,1617,1.5,9.0,9702,2425.5,6+5,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Family,BrDale+Norm+Norm,BrDale+Twnhs
657,20,RL,72.0,10007,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806,Unf,0,247,1053,GasA,Ex,Y,SBrkr,1053,0,0,1053,1,0,1,1,3,1,Gd,5,Typ,0,None,Attchd,1959.0,RFn,1,312,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2008,WD,Normal,145500,2106,1859,2106,2.5,12.5,10530,5265.0,5+7,TA+TA,TA+TA,Gd+TA,GasA+Ex,WD+Normal,NAmes+Norm+Norm,NAmes+1Fam
658,70,RL,60.0,7200,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,TA,Y,SBrkr,851,651,0,1502,0,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1,270,TA,TA,P,0,0,112,0,0,0,None,MnPrv,None,0,2,2008,WD,Normal,149000,2278,1502,2278,1.5,10.5,15946,3417.0,7+6,Gd+TA,TA+TA,TA+Fa,GasA+TA,WD+Normal,Crawfor+Norm+Norm,Crawfor+1Fam
659,50,RL,78.0,17503,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,912,912,GasA,TA,Y,SBrkr,912,546,0,1458,0,1,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1,330,TA,TA,Y,192,0,0,0,0,0,None,None,None,0,1,2010,WD,Abnorml,97500,2370,1458,2370,1.5,9.0,14220,3555.0,6+5,TA+TA,TA+TA,TA+TA,GasA+TA,WD+Abnorml,NAmes+Artery+Norm,NAmes+1Fam
660,20,RL,75.0,9937,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637,Unf,0,849,1486,GasA,Ex,Y,SBrkr,1486,0,0,1486,1,0,1,0,3,1,TA,7,Typ,0,None,Detchd,1968.0,Fin,2,480,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,3,2009,WD,Normal,167000,2972,2123,2972,2.0,10.0,14860,5944.0,5+7,TA+TA,TA+TA,TA+Gd,GasA+Ex,WD+Normal,Edwards+Norm+Norm,Edwards+1Fam
